contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
QQQ260417C00579000,2026-04-13 17:25:30+00:00,579.0,36.1,37.04,40.38,2.3499985,6.9629583,14.0,663.0,0.5268602001953125,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00580000,2026-04-13 20:07:25+00:00,580.0,37.9,36.5,38.52,6.200001,19.558361,154.0,13903.0,0.4417780432128906,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00581000,2026-04-13 19:50:02+00:00,581.0,35.7,35.07,38.51,5.130001,16.781162,67.0,1644.0,0.5164843273925781,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00582000,2026-04-13 16:58:29+00:00,582.0,32.72,34.08,37.26,2.6100006,8.668219,33.0,1358.0,0.48718774536132814,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00583000,2026-04-13 19:44:47+00:00,583.0,32.62,33.09,36.52,3.6699982,12.677023,40.0,1859.0,0.49658706542968756,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00584000,2026-04-13 15:58:32+00:00,584.0,28.46,32.11,35.23,1.1599998,4.249084,19.0,1423.0,0.4646049633789063,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00585000,2026-04-13 20:13:48+00:00,585.0,33.28,31.15,34.23,6.3599987,23.625553,234.0,11117.0,0.4545952978515625,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00586000,2026-04-13 19:42:49+00:00,586.0,30.22,30.17,33.25,4.09,15.652507,139.0,2039.0,0.4459283923339844,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00587000,2026-04-13 19:55:22+00:00,587.0,30.15,29.17,32.73,4.24,16.364338,98.0,1881.0,0.4694877270507813,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00588000,2026-04-13 20:01:22+00:00,588.0,29.84,28.34,31.35,5.4400005,22.295084,118.0,2930.0,0.432622861328125,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00589000,2026-04-13 19:25:11+00:00,589.0,27.12,28.83,29.82,3.8600006,16.595015,916.0,1195.0,0.38294074096679687,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00590000,2026-04-13 20:07:23+00:00,590.0,28.2,27.84,29.33,5.3600006,23.467604,1042.0,19701.0,0.41040628662109374,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00591000,2026-04-13 19:42:49+00:00,591.0,25.27,25.29,28.35,3.8500004,17.973858,204.0,2997.0,0.401373173828125,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00592000,2026-04-13 18:46:42+00:00,592.0,23.77,24.28,27.41,3.2399998,15.781781,31.0,10047.0,0.39490351196289064,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00593000,2026-04-13 19:52:55+00:00,593.0,24.45,23.3,26.46,4.8900013,25.000008,40.0,1815.0,0.3874572973632812,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00594000,2026-04-13 17:50:49+00:00,594.0,21.18,22.4,25.49,2.3500004,12.480086,41.0,1158.0,0.3786683227539062,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00595000,2026-04-13 20:13:48+00:00,595.0,23.63,21.44,24.69,5.199999,28.21486,1450.0,8400.0,0.38013315185546875,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00596000,2026-04-13 20:02:42+00:00,596.0,22.18,20.14,23.72,4.880001,28.208101,45.0,835.0,0.37085590087890624,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00597000,2026-04-13 20:07:21+00:00,597.0,21.49,20.93,22.81,4.7800007,28.60563,78.0,1242.0,0.3648745153808594,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00598000,2026-04-13 20:07:21+00:00,598.0,20.49,18.73,21.76,5.0999994,33.138397,45.0,2447.0,0.35071450073242183,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00599000,2026-04-13 18:58:53+00:00,599.0,17.49,17.67,20.98,2.7299995,18.49593,126.0,2795.0,0.35156898437499995,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00600000,2026-04-13 20:14:53+00:00,600.0,19.2,18.5,19.93,4.920001,34.45379,1352.0,44287.0,0.3371648315429688,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00601000,2026-04-13 19:49:01+00:00,601.0,15.99,16.15,19.14,2.8599997,21.782175,169.0,4822.0,0.3365544860839844,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00602000,2026-04-13 19:51:54+00:00,602.0,16.24,14.89,18.0,3.7299995,29.816141,152.0,3399.0,0.31726756958007807,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00603000,2026-04-13 20:14:34+00:00,603.0,16.28,13.92,17.62,4.670001,40.223953,316.0,4841.0,0.3363103479003906,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00604000,2026-04-13 19:52:27+00:00,604.0,14.41,14.45,16.1,3.3099995,29.819813,1910.0,4196.0,0.2980416876220703,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00605000,2026-04-13 20:14:53+00:00,605.0,14.77,13.91,15.41,4.3200006,41.339718,3205.0,12136.0,0.30072720764160155,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00606000,2026-04-13 19:55:50+00:00,606.0,13.16,11.43,14.91,3.6599998,38.526318,288.0,7837.0,0.3112251495361328,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00607000,2026-04-13 19:59:11+00:00,607.0,12.6,12.03,13.69,3.5500002,39.22652,1429.0,4414.0,0.2877268493652343,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00608000,2026-04-13 19:58:27+00:00,608.0,11.65,9.5,12.97,3.5099993,43.120384,1006.0,8332.0,0.2868113311767577,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00609000,2026-04-13 20:02:45+00:00,609.0,10.79,9.68,12.06,3.15,41.230366,804.0,3818.0,0.276801665649414,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00610000,2026-04-13 20:14:20+00:00,610.0,10.25,10.17,10.46,3.25,46.42857,6269.0,20655.0,0.23651886535644528,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00611000,2026-04-13 20:06:41+00:00,611.0,9.53,8.1,10.54,3.0699997,47.523216,4210.0,17523.0,0.2681347601318359,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00612000,2026-04-13 20:09:01+00:00,612.0,8.68,8.0,10.17,2.8500004,48.885082,7978.0,9668.0,0.2786937365722656,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00613000,2026-04-13 20:14:20+00:00,613.0,7.99,6.66,9.67,2.6999998,51.039692,3203.0,4709.0,0.2827220166015625,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00614000,2026-04-13 20:10:25+00:00,614.0,7.23,6.0,9.24,2.63,57.173916,2639.0,3020.0,0.28864236755371087,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00615000,2026-04-13 20:14:59+00:00,615.0,6.62,6.54,7.49,2.3599997,55.39905,12268.0,31568.0,0.24176783630371096,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00616000,2026-04-13 20:11:58+00:00,616.0,5.89,4.9,6.95,2.09,54.999996,3247.0,4192.0,0.2418899053955078,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00617000,2026-04-13 20:14:47+00:00,617.0,5.37,4.24,5.5,2.06,62.23565,3446.0,2414.0,0.20569641967773436,True,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00618000,2026-04-13 20:14:46+00:00,618.0,4.78,4.45,5.5,1.8300002,62.0339,2610.0,1584.0,0.22480023254394527,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00619000,2026-04-13 20:14:43+00:00,619.0,4.23,4.1,4.22,1.69,66.53543,2594.0,2078.0,0.19300123413085937,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00620000,2026-04-13 20:14:49+00:00,620.0,3.67,3.62,3.71,1.46,66.06335,12600.0,29636.0,0.18982743774414065,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00621000,2026-04-13 20:14:43+00:00,621.0,3.22,2.34,3.32,1.4300001,79.88827,1958.0,3003.0,0.1900715759277344,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00622000,2026-04-13 20:14:59+00:00,622.0,2.74,2.7,2.78,1.17,74.522285,4112.0,2397.0,0.1828694995117187,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00623000,2026-04-13 20:14:38+00:00,623.0,2.37,0.95,2.81,1.0099999,74.264694,3013.0,3240.0,0.198250205078125,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00624000,2026-04-13 20:14:49+00:00,624.0,1.99,0.5,2.26,0.84000003,73.04348,1834.0,2345.0,0.18775226318359373,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00625000,2026-04-13 20:14:50+00:00,625.0,1.65,1.58,1.68,0.69,71.875,6963.0,20178.0,0.1733481103515625,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00626000,2026-04-13 20:12:00+00:00,626.0,1.33,0.66,1.66,0.54,68.35443,2474.0,3138.0,0.18421225952148437,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00627000,2026-04-13 20:12:02+00:00,627.0,1.08,0.47,1.42,0.43000007,66.15386,1353.0,4036.0,0.18311363769531247,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00628000,2026-04-13 20:14:25+00:00,628.0,0.89,0.86,0.98,0.39,78.0,1222.0,10970.0,0.1687094848632813,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00629000,2026-04-13 20:14:54+00:00,629.0,0.7,0.68,0.9,0.26,59.090908,2009.0,8890.0,0.17359224853515626,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00630000,2026-04-13 20:14:37+00:00,630.0,0.55,0.53,0.57,0.20000002,57.142864,4897.0,36798.0,0.15943223388671873,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00631000,2026-04-13 20:14:44+00:00,631.0,0.43,0.41,0.5,0.14000002,48.27587,4675.0,4414.0,0.16236189208984375,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00632000,2026-04-13 20:14:47+00:00,632.0,0.33,0.31,0.4,0.14000002,73.68422,3081.0,5993.0,0.16138533935546873,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00633000,2026-04-13 20:05:57+00:00,633.0,0.21,0.24,1.0,0.049999997,31.249998,1226.0,1550.0,0.2186357434082031,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00634000,2026-04-13 19:58:24+00:00,634.0,0.16,0.18,0.2,0.04,33.333336,157.0,7759.0,0.15259636474609378,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00635000,2026-04-13 20:14:37+00:00,635.0,0.15,0.14,0.16,0.030000009,25.000008,2388.0,16222.0,0.1530846411132813,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00636000,2026-04-13 20:07:53+00:00,636.0,0.09,0.1,4.88,0.010000005,12.500007,21.0,1657.0,0.45667047241210945,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00637000,2026-04-13 20:14:02+00:00,637.0,0.1,0.08,0.11,0.0,0.0,1186.0,4851.0,0.1562584375,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00638000,2026-04-13 20:14:43+00:00,638.0,0.07,0.07,0.26,0.010000002,16.66667,174.0,8793.0,0.19043778320312502,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00639000,2026-04-13 19:15:12+00:00,639.0,0.04,0.06,0.08,0.0,0.0,52.0,755.0,0.161141201171875,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00640000,2026-04-13 20:13:25+00:00,640.0,0.05,0.05,0.07,0.030000001,150.0,957.0,23053.0,0.16407085937500002,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00641000,2026-04-13 18:19:48+00:00,641.0,0.04,0.04,2.6,0.01,33.333336,18.0,1438.0,0.3963683410644532,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00642000,2026-04-13 17:33:02+00:00,642.0,0.04,0.0,4.8,0.0,0.0,2.0,2026.0,0.5225877819824218,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00643000,2026-04-13 19:28:17+00:00,643.0,0.03,0.03,0.23,-0.01,-25.0,465.0,1703.0,0.22071091796874998,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00644000,2026-04-13 15:56:19+00:00,644.0,0.03,0.02,1.55,0.01,50.0,3.0,1359.0,0.35864899169921877,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00645000,2026-04-13 20:14:14+00:00,645.0,0.03,0.02,0.2,0.01,50.0,177.0,19009.0,0.22852333984375,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00646000,2026-04-13 14:23:01+00:00,646.0,0.03,0.02,0.05,0.01,50.0,16.0,2643.0,0.19043778320312502,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00647000,2026-04-13 17:23:59+00:00,647.0,0.02,0.0,0.22,-0.02,-50.0,15.0,2562.0,0.2456130126953125,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00648000,2026-04-13 19:53:10+00:00,648.0,0.02,0.0,1.54,-0.030000001,-60.0,23.0,2353.0,0.393560751953125,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00649000,2026-04-13 19:45:57+00:00,649.0,0.02,0.01,1.54,0.01,100.0,15.0,2287.0,0.4023497265625,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00650000,2026-04-13 20:14:28+00:00,650.0,0.02,0.01,1.54,0.0,0.0,525.0,18719.0,0.41089456298828125,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00651000,2026-04-13 15:12:43+00:00,651.0,0.01,0.0,0.03,-0.01,-50.0,1.0,2171.0,0.20508607421874997,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00652000,2026-04-10 19:26:08+00:00,652.0,0.02,0.0,1.54,0.0,0.0,192.0,993.0,0.42810630493164065,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00653000,2026-04-13 19:22:54+00:00,653.0,0.01,0.01,0.02,-0.01,-50.0,5.0,3702.0,0.20703917968749996,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00654000,2026-04-09 20:02:30+00:00,654.0,0.03,0.0,0.02,0.0,0.0,1.0,2984.0,0.21094539062499998,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00655000,2026-04-13 19:36:20+00:00,655.0,0.02,0.0,0.22,0.01,100.0,2066.0,8719.0,0.2973703076171874,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00656000,2026-04-10 17:44:22+00:00,656.0,0.02,0.0,0.02,0.0,0.0,175.0,882.0,0.22071091796874998,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00657000,2026-04-08 19:23:10+00:00,657.0,0.03,0.0,0.02,0.0,0.0,36.0,970.0,0.22657023437499998,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00658000,2026-04-09 18:24:17+00:00,658.0,0.03,0.0,0.02,0.0,0.0,72.0,761.0,0.2304764453125,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00659000,2026-04-13 19:15:05+00:00,659.0,0.02,0.0,0.02,-0.01,-33.333336,5.0,373.0,0.23438265625,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00660000,2026-04-13 19:36:20+00:00,660.0,0.01,0.01,0.02,-0.01,-50.0,4.0,12791.0,0.24024197265624997,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00665000,2026-04-13 19:58:44+00:00,665.0,0.01,0.0,0.02,0.0,0.0,223.0,17120.0,0.26563234375,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00670000,2026-04-10 19:55:07+00:00,670.0,0.01,0.0,0.11,0.0,0.0,66.0,22363.0,0.352545537109375,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00675000,2026-04-13 20:06:57+00:00,675.0,0.01,0.0,0.02,0.0,0.0,8.0,4470.0,0.31250687499999996,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00680000,2026-04-09 19:30:57+00:00,680.0,0.01,0.0,0.02,0.0,0.0,10.0,4853.0,0.335944140625,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00685000,2026-04-10 20:14:16+00:00,685.0,0.01,0.0,0.02,0.0,0.0,6.0,1446.0,0.35742830078125,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00690000,2026-04-10 20:13:49+00:00,690.0,0.01,0.0,0.02,0.0,0.0,36.0,6680.0,0.3789124609375,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00695000,2026-04-10 20:14:24+00:00,695.0,0.01,0.0,1.52,0.0,0.0,13.0,1786.0,0.6535679174804689,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00700000,2026-04-13 16:05:13+00:00,700.0,0.01,0.0,0.01,0.0,0.0,15.0,38789.0,0.398443515625,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00705000,2026-04-02 19:29:30+00:00,705.0,0.03,0.0,0.21,0.0,0.0,1.0,2487.0,0.5312546875,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00710000,2026-03-30 13:46:35+00:00,710.0,0.01,0.0,4.8,0.0,0.0,5.0,1720.0,0.9515385705566406,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00715000,2026-03-23 20:10:05+00:00,715.0,0.01,0.0,2.08,0.0,0.0,4.0,1468.0,0.8234880932617187,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00720000,2026-04-10 13:36:32+00:00,720.0,0.01,0.0,4.8,0.0,0.0,2.0,3377.0,1.0212451281738284,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00725000,2026-03-19 15:43:09+00:00,725.0,0.02,0.0,0.01,0.0,0.0,1.0,13374.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00730000,2026-03-24 13:40:45+00:00,730.0,0.03,0.0,2.13,0.0,0.0,1.0,628.0,0.918946123046875,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00735000,2026-03-25 18:38:07+00:00,735.0,0.01,0.0,0.01,0.0,0.0,3.0,2500.0,0.507817421875,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00740000,2026-03-27 13:51:30+00:00,740.0,0.01,0.0,2.55,0.0,0.0,2.0,1822.0,1.01172369140625,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00745000,2026-03-25 19:29:46+00:00,745.0,0.01,0.0,2.13,0.0,0.0,12.0,2107.0,1.0068409033203123,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00750000,2026-04-10 13:44:42+00:00,750.0,0.01,0.0,0.09,0.0,0.0,1.0,2744.0,0.6796907031250001,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00755000,2026-04-07 20:01:20+00:00,755.0,0.01,0.0,0.01,0.0,0.0,1.0,2108.0,0.57812921875,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00760000,2026-04-10 13:40:50+00:00,760.0,0.01,0.0,2.13,0.0,0.0,10.0,1622.0,1.0915572766113284,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00765000,2026-03-26 14:12:44+00:00,765.0,0.01,0.0,2.13,0.0,0.0,2.0,924.0,1.119145029296875,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00770000,2026-03-26 14:11:00+00:00,770.0,0.01,0.0,0.01,0.0,0.0,3.0,1537.0,0.6250037500000001,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00775000,2026-03-26 14:12:47+00:00,775.0,0.01,0.0,2.13,0.0,0.0,2.0,2294.0,1.1733439770507812,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00780000,2026-03-24 19:14:30+00:00,780.0,0.01,0.0,1.52,0.0,0.0,2.0,15952.0,1.1342816723632816,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00785000,2026-03-24 19:16:10+00:00,785.0,0.01,0.0,0.01,0.0,0.0,49.0,2004.0,0.6875031250000001,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00790000,2026-04-06 19:12:28+00:00,790.0,0.01,0.0,2.13,0.0,0.0,5.0,1218.0,1.2529334228515623,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00795000,2026-02-17 21:02:38+00:00,795.0,0.02,0.0,0.0,0.0,0.0,50.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00800000,2026-02-19 14:39:43+00:00,800.0,0.02,0.0,0.0,0.0,0.0,8.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00805000,2026-02-25 16:07:09+00:00,805.0,0.01,0.0,0.0,0.0,0.0,5.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00810000,2026-02-18 15:28:25+00:00,810.0,0.05,0.0,0.0,0.0,0.0,20.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00815000,2026-04-06 19:12:43+00:00,815.0,0.01,0.0,2.13,0.0,0.0,5.0,2116.0,1.3793976342773435,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00820000,2026-03-24 13:39:09+00:00,820.0,0.02,0.0,4.8,0.0,0.0,2.0,4049.0,1.6271991296386719,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00830000,2026-01-30 14:48:35+00:00,830.0,0.03,0.0,0.01,0.0,0.0,250.0,255.0,0.8281267187499999,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00850000,2026-03-16 15:52:16+00:00,850.0,0.01,0.0,2.13,0.0,0.0,2.0,13.0,1.5473655444335934,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00860000,2026-02-17 17:19:23+00:00,860.0,0.01,0.0,0.0,0.0,0.0,6.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00870000,2026-03-16 15:46:59+00:00,870.0,0.01,0.0,2.55,0.0,0.0,50.0,72.0,1.6865250048828124,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00880000,2026-02-10 16:01:18+00:00,880.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00890000,2026-02-11 15:55:09+00:00,890.0,0.02,0.0,0.0,0.0,0.0,50.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,QQQ
QQQ260417C00900000,2026-03-30 14:22:43+00:00,900.0,0.01,0.0,2.13,0.0,0.0,1.0,62.0,1.7695324023437498,False,REGULAR,USD,2026-04-17,QQQ
QQQ260420C00525000,2026-04-08 13:30:09+00:00,525.0,85.53,90.62,94.36,0.0,0.0,,1.0,0.7963887548828125,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00535000,2026-04-06 14:20:19+00:00,535.0,55.55,80.67,84.37,0.0,0.0,,10.0,0.7237576452636718,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00540000,2026-04-13 17:35:51+00:00,540.0,74.72,75.67,79.18,24.470001,48.696518,1.0,7.0,0.6706575903320313,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00545000,2026-04-08 13:32:38+00:00,545.0,63.52,70.98,74.5,0.0,0.0,1.0,10.0,0.6607699938964844,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00546000,2026-04-07 18:55:53+00:00,546.0,39.91,69.99,73.22,0.0,0.0,,1.0,0.6306189282226562,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00547000,2026-04-07 19:45:55+00:00,547.0,44.11,68.99,72.35,0.0,0.0,,2.0,0.6340368627929689,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00549000,2026-04-07 18:10:43+00:00,549.0,39.42,66.91,70.13,0.0,0.0,,11.0,0.6013223461914063,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00550000,2026-04-13 18:52:09+00:00,550.0,64.76,65.69,69.13,26.160004,67.77203,3.0,10.0,0.5942423388671876,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00554000,2026-04-08 19:19:35+00:00,554.0,51.09,61.7,65.28,0.0,0.0,,1.0,0.577152666015625,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00555000,2026-04-07 15:02:36+00:00,555.0,29.9,60.97,64.14,0.0,0.0,,15.0,0.5589643713378907,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00563000,2026-04-08 19:51:40+00:00,563.0,43.8,53.03,56.37,0.0,0.0,,20.0,0.51758294921875,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00564000,2026-04-09 16:33:02+00:00,564.0,46.11,51.87,55.46,0.0,0.0,,2.0,0.5163622583007812,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00565000,2026-04-10 15:53:55+00:00,565.0,47.69,51.01,54.34,0.0,0.0,,17.0,0.5007374145507812,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00567000,2026-04-13 19:45:11+00:00,567.0,49.03,49.02,52.49,4.1899986,9.344333,2.0,2.0,0.4958546508789063,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00569000,2026-04-09 19:51:21+00:00,569.0,42.56,47.01,50.42,0.0,0.0,,1.0,0.47632359619140624,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00570000,2026-04-13 19:35:24+00:00,570.0,46.05,46.11,49.53,2.7799988,6.424772,1.0,30.0,0.4758353198242187,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00572000,2026-04-13 13:49:13+00:00,572.0,38.88,44.11,47.62,-1.9799995,-4.8458138,1.0,40.0,0.46619186157226566,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00573000,2026-04-10 18:10:01+00:00,573.0,38.38,43.1,46.23,0.0,0.0,,34.0,0.43396562133789063,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00575000,2026-04-10 18:49:46+00:00,575.0,36.37,41.17,44.69,0.0,0.0,5.0,41.0,0.44727115234375,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00576000,2026-04-13 15:14:48+00:00,576.0,37.09,40.18,43.72,0.27999878,0.7606595,1.0,23.0,0.4412897668457031,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00577000,2026-04-07 15:04:15+00:00,577.0,13.83,39.12,42.36,0.0,0.0,,20.0,0.41211525390625,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00578000,2026-04-13 19:54:36+00:00,578.0,39.32,38.21,41.36,3.630001,10.17092,1.0,10.0,0.40454697021484376,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00579000,2026-04-10 16:37:07+00:00,579.0,32.85,37.19,40.39,0.0,0.0,,19.0,0.39880972290039063,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00580000,2026-04-13 19:45:57+00:00,580.0,36.12,36.16,39.42,4.3599987,13.727956,2.0,115.0,0.3929504064941406,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00581000,2026-04-08 13:36:34+00:00,581.0,30.43,35.18,38.45,0.0,0.0,,5.0,0.3869690209960937,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00582000,2026-04-10 18:26:43+00:00,582.0,30.21,34.14,37.47,0.0,0.0,,59.0,0.3803772900390625,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00583000,2026-04-10 15:54:11+00:00,583.0,29.91,33.34,36.51,0.0,0.0,,155.0,0.3748231463623046,True,REGULAR,USD,2026-04-20,QQQ
QQQ260420C00584000,2026-04-13 13:48:48+00:00,584.0,27.17,32.36,35.54,-1.8400002,-6.342641,6.0,213.0,0.36865865722656255,True,REGULAR,USD,2026-04-20,QQQ
